driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
1,17,0 days 00:02:06.558000,0,,34.929,0,59.659,0,31.97,0,199.2,0 days 00:35:49.370000,14:05:50.938,0 days 00:00:34.929000,0 days 00:00:59.659000,0 days 00:00:31.970000,292.9,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,126558.0,126.558,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,2149370,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2149.37
1,17,0 days 00:02:06.484000,0,,34.985,0,59.361,0,32.138,0,199.3,0 days 00:35:50.768000,14:05:52.336,0 days 00:00:34.985000,0 days 00:00:59.361000,0 days 00:00:32.138000,304.4,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,126484.0,126.484,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,2150768,2.0,2.0,1398.0,1.398,1.398,1.398,1.398,2150.768
1,17,0 days 00:02:07.624000,0,,35.255,0,59.758,0,32.611,0,197.6,0 days 00:35:56.678000,14:05:58.246,0 days 00:00:35.255000,0 days 00:00:59.758000,0 days 00:00:32.611000,306.1,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,127624.0,127.624,Gibson,1,André NEGRÃO Stint #1,1,Alpine Elf Matmut #36 Stint #1,2156678,3.0,3.0,5910.0,5.91,7.308,5.91,7.308,2156.678
1,18,0 days 00:02:05.842000,0,,34.928,0,58.755,0,32.159,0,200.4,0 days 00:37:55.212000,14:07:56.780,0 days 00:00:34.928000,0 days 00:00:58.755000,0 days 00:00:32.159000,302.7,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,125842.0,125.842,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,2275212,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2275.212
1,18,0 days 00:02:05.860000,0,,35.063,0,58.748,0,32.049,0,200.3,0 days 00:37:56.628000,14:07:58.196,0 days 00:00:35.063000,0 days 00:00:58.748000,0 days 00:00:32.049000,307.0,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,125860.0,125.86,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,2276628,2.0,2.0,1416.0,1.416,1.416,1.416,1.416,2276.628
1,18,0 days 00:02:06.517000,0,,35.414,0,59.008,0,32.095,0,199.3,0 days 00:38:03.195000,14:08:04.763,0 days 00:00:35.414000,0 days 00:00:59.008000,0 days 00:00:32.095000,305.2,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,126517.0,126.517,Gibson,1,André NEGRÃO Stint #1,1,Alpine Elf Matmut #36 Stint #1,2283195,3.0,3.0,6567.0,6.567,7.983,6.567,7.983,2283.195
1,19,0 days 00:02:05.944000,0,,35.034,0,58.821,0,32.089,0,200.2,0 days 00:40:01.156000,14:10:02.724,0 days 00:00:35.034000,0 days 00:00:58.821000,0 days 00:00:32.089000,302.7,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,125944.0,125.944,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,2401156,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2401.156
1,19,0 days 00:02:06.069000,0,,34.999,0,58.946,0,32.124,0,200.0,0 days 00:40:02.697000,14:10:04.265,0 days 00:00:34.999000,0 days 00:00:58.946000,0 days 00:00:32.124000,307.8,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,126069.0,126.069,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,2402697,2.0,2.0,1541.0,1.541,1.541,1.541,1.541,2402.697
1,19,0 days 00:02:06.173000,0,,35.154,0,58.735,0,32.284,0,199.8,0 days 00:40:09.368000,14:10:10.936,0 days 00:00:35.154000,0 days 00:00:58.735000,0 days 00:00:32.284000,307.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,126173.0,126.173,Gibson,1,André NEGRÃO Stint #1,1,Alpine Elf Matmut #36 Stint #1,2409368,3.0,3.0,6671.0,6.671,8.212,6.671,8.212,2409.368
1,20,0 days 00:02:07.213000,0,,35.786,0,59.127,0,32.3,0,198.2,0 days 00:42:08.369000,14:12:09.937,0 days 00:00:35.786000,0 days 00:00:59.127000,0 days 00:00:32.300000,293.7,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,127213.0,127.213,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,2528369,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2528.369
1,20,0 days 00:02:06.405000,0,,34.971,0,59.052,0,32.382,0,199.5,0 days 00:42:09.102000,14:12:10.670,0 days 00:00:34.971000,0 days 00:00:59.052000,0 days 00:00:32.382000,301.0,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,126405.0,126.405,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,2529102,2.0,2.0,733.0,0.733,0.733,0.733,0.733,2529.102
1,20,0 days 00:02:07.037000,0,,35.267,0,59.341,0,32.429,0,198.5,0 days 00:42:16.405000,14:12:17.973,0 days 00:00:35.267000,0 days 00:00:59.341000,0 days 00:00:32.429000,302.7,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,127037.0,127.037,Gibson,1,André NEGRÃO Stint #1,1,Alpine Elf Matmut #36 Stint #1,2536405,3.0,3.0,7303.0,7.303,8.036,7.303,8.036,2536.405
1,21,0 days 00:02:07.942000,0,,34.895,0,59.782,0,33.265,0,197.1,0 days 00:44:16.311000,14:14:17.879,0 days 00:00:34.895000,0 days 00:00:59.782000,0 days 00:00:33.265000,304.4,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,127942.0,127.942,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,2656311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2656.311
1,21,0 days 00:02:07.640000,0,,35.113,0,59.358,0,33.169,0,197.5,0 days 00:44:16.742000,14:14:18.310,0 days 00:00:35.113000,0 days 00:00:59.358000,0 days 00:00:33.169000,307.8,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,127640.0,127.64,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,2656742,2.0,2.0,431.0,0.431,0.431,0.431,0.431,2656.742
1,21,0 days 00:02:12.956000,0,B,35.486,0,58.887,0,38.583,0,189.6,0 days 00:44:29.361000,14:14:30.929,0 days 00:00:35.486000,0 days 00:00:58.887000,0 days 00:00:38.583000,297.7,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,132956.0,132.956,Gibson,1,André NEGRÃO Stint #1,1,Alpine Elf Matmut #36 Stint #1,2669361,3.0,3.0,12619.0,12.619,13.05,12.619,13.05,2669.361
1,22,0 days 00:02:06.139000,0,,34.802,0,58.99,0,32.347,0,199.9,0 days 00:46:22.450000,14:16:24.018,0 days 00:00:34.802000,0 days 00:00:58.990000,0 days 00:00:32.347000,307.8,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,126139.0,126.139,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,2782450,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2782.45
1,22,0 days 00:02:06.669000,0,,35.131,0,59.258,0,32.28,0,199.1,0 days 00:46:23.411000,14:16:24.979,0 days 00:00:35.131000,0 days 00:00:59.258000,0 days 00:00:32.280000,307.8,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,126669.0,126.669,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,2783411,2.0,2.0,961.0,0.961,0.961,0.961,0.961,2783.411
1,22,0 days 00:02:56.729000,0,,83.783,0,60.279,0,32.667,0,142.7,0 days 00:47:26.090000,14:17:27.658,0 days 00:01:23.783000,0 days 00:01:00.279000,0 days 00:00:32.667000,301.8,André NEGRÃO,0:00:58.915,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,176729.0,176.729,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,2846090,3.0,3.0,62679.0,62.679,63.64,62.679,63.64,2846.09
1,23,0 days 00:02:08.176000,0,,34.929,0,61.153,0,32.094,0,196.7,0 days 00:48:30.626000,14:18:32.194,0 days 00:00:34.929000,0 days 00:01:01.153000,0 days 00:00:32.094000,301.8,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,128176.0,128.176,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,2910626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2910.626
1,23,0 days 00:02:08.543000,0,,35.088,0,60.926,0,32.529,0,196.2,0 days 00:48:31.954000,14:18:33.522,0 days 00:00:35.088000,0 days 00:01:00.926000,0 days 00:00:32.529000,308.7,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,128543.0,128.543,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,2911954,2.0,2.0,1328.0,1.328,1.328,1.328,1.328,2911.954
1,23,0 days 00:02:08.114000,0,,35.554,0,60.226,0,32.334,0,196.8,0 days 00:49:34.204000,14:19:35.772,0 days 00:00:35.554000,0 days 00:01:00.226000,0 days 00:00:32.334000,307.8,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,128114.0,128.114,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,2974204,3.0,3.0,62250.0,62.25,63.578,62.25,63.578,2974.204
1,24,0 days 00:02:05.702000,0,,34.778,0,58.972,0,31.952,0,200.6,0 days 00:50:36.328000,14:20:37.896,0 days 00:00:34.778000,0 days 00:00:58.972000,0 days 00:00:31.952000,305.2,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,125702.0,125.702,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,3036328,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3036.328
1,24,0 days 00:02:12.099000,0,B,35.125,0,59.087,0,37.887,0,190.9,0 days 00:50:44.053000,14:20:45.621,0 days 00:00:35.125000,0 days 00:00:59.087000,0 days 00:00:37.887000,307.8,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,132099.0,132.099,Toyota,1,Mike CONWAY Stint #1,1,Toyota Gazoo Racing #7 Stint #1,3044053,2.0,2.0,7725.0,7.725,7.725,7.725,7.725,3044.053
1,24,0 days 00:02:08.367000,0,,35.655,0,60.33,0,32.382,0,196.4,0 days 00:51:42.571000,14:21:44.139,0 days 00:00:35.655000,0 days 00:01:00.330000,0 days 00:00:32.382000,289.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,128367.0,128.367,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3102571,3.0,3.0,58518.0,58.518,66.243,58.518,66.243,3102.571
1,25,0 days 00:02:13.727000,0,B,34.899,0,60.196,0,38.632,0,188.5,0 days 00:52:50.055000,14:22:51.623,0 days 00:00:34.899000,0 days 00:01:00.196000,0 days 00:00:38.632000,285.2,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,133727.0,133.727,Toyota,1,Sébastien BUEMI Stint #1,1,Toyota Gazoo Racing #8 Stint #1,3170055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3170.055
1,25,0 days 00:03:01.637000,0,,89.664,0,59.847,0,32.126,0,138.8,0 days 00:53:45.690000,14:23:47.258,0 days 00:01:29.664000,0 days 00:00:59.847000,0 days 00:00:32.126000,305.2,Mike CONWAY,0:01:05.103,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,181637.0,181.637,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,3225690,2.0,2.0,55635.0,55.635,55.635,55.635,55.635,3225.69
1,25,0 days 00:02:07.569000,0,,35.624,0,59.6,0,32.345,0,197.7,0 days 00:53:50.140000,14:23:51.708,0 days 00:00:35.624000,0 days 00:00:59.600000,0 days 00:00:32.345000,303.5,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,127569.0,127.569,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3230140,3.0,3.0,4450.0,4.45,60.085,4.45,60.085,3230.14
1,26,0 days 00:03:01.493000,0,,87.993,0,60.947,0,32.553,0,138.9,0 days 00:55:51.548000,14:25:53.116,0 days 00:01:27.993000,0 days 00:01:00.947000,0 days 00:00:32.553000,296.9,Sébastien BUEMI,0:01:03.350,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,181493.0,181.493,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Gazoo Racing #8 Stint #2,3351548,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3351.548
1,26,0 days 00:02:06.943000,0,,35.258,0,59.425,0,32.26,0,198.6,0 days 00:55:52.633000,14:25:54.201,0 days 00:00:35.258000,0 days 00:00:59.425000,0 days 00:00:32.260000,307.0,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,126943.0,126.943,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,3352633,2.0,2.0,1085.0,1.085,1.085,1.085,1.085,3352.633
1,26,0 days 00:02:06.780000,0,,35.359,0,59.268,0,32.153,0,198.9,0 days 00:55:56.920000,14:25:58.488,0 days 00:00:35.359000,0 days 00:00:59.268000,0 days 00:00:32.153000,304.4,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,126780.0,126.78,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3356920,3.0,3.0,4287.0,4.287,5.372,4.287,5.372,3356.92
1,27,0 days 00:02:08.471000,0,,35.264,0,60.502,0,32.705,0,196.3,0 days 00:58:00.019000,14:28:01.587,0 days 00:00:35.264000,0 days 00:01:00.502000,0 days 00:00:32.705000,296.9,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,128471.0,128.471,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Gazoo Racing #8 Stint #2,3480019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3480.019
1,27,0 days 00:02:08.299000,0,,35.939,0,59.658,0,32.702,0,196.5,0 days 00:58:00.932000,14:28:02.500,0 days 00:00:35.939000,0 days 00:00:59.658000,0 days 00:00:32.702000,306.1,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,128299.0,128.299,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,3480932,2.0,2.0,913.0,0.913,0.913,0.913,0.913,3480.932
1,27,0 days 00:02:08.297000,0,,36.39,0,59.502,0,32.405,0,196.5,0 days 00:58:05.217000,14:28:06.785,0 days 00:00:36.390000,0 days 00:00:59.502000,0 days 00:00:32.405000,302.7,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,128297.0,128.297,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3485217,3.0,3.0,4285.0,4.285,5.198,4.285,5.198,3485.217
1,28,0 days 00:02:08.124000,0,,35.516,0,60.204,0,32.404,0,196.8,0 days 01:00:08.143000,14:30:09.711,0 days 00:00:35.516000,0 days 00:01:00.204000,0 days 00:00:32.404000,297.7,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,128124.0,128.124,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Gazoo Racing #8 Stint #2,3608143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3608.143
1,28,0 days 00:02:07.913000,0,,35.338,0,59.905,0,32.67,0,197.1,0 days 01:00:08.845000,14:30:10.413,0 days 00:00:35.338000,0 days 00:00:59.905000,0 days 00:00:32.670000,306.1,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,127913.0,127.913,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,3608845,2.0,2.0,702.0,0.702,0.702,0.702,0.702,3608.845
1,28,0 days 00:02:08.479000,0,,35.459,0,60.713,0,32.307,0,196.3,0 days 01:00:13.696000,14:30:15.264,0 days 00:00:35.459000,0 days 00:01:00.713000,0 days 00:00:32.307000,301.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,128479.0,128.479,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3613696,3.0,3.0,4851.0,4.851,5.553,4.851,5.553,3613.696
1,29,0 days 00:02:06.589000,0,,35.084,0,59.404,0,32.101,0,199.2,0 days 01:02:14.732000,14:32:16.300,0 days 00:00:35.084000,0 days 00:00:59.404000,0 days 00:00:32.101000,300.2,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,126589.0,126.589,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Gazoo Racing #8 Stint #2,3734732,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3734.732
1,29,0 days 00:02:06.941000,0,,35.358,0,59.384,0,32.199,0,198.6,0 days 01:02:15.786000,14:32:17.354,0 days 00:00:35.358000,0 days 00:00:59.384000,0 days 00:00:32.199000,307.0,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,126941.0,126.941,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,3735786,2.0,2.0,1054.0,1.054,1.054,1.054,1.054,3735.786
1,29,0 days 00:02:08.393000,0,,35.345,0,60.849,0,32.199,0,196.4,0 days 01:02:22.089000,14:32:23.657,0 days 00:00:35.345000,0 days 00:01:00.849000,0 days 00:00:32.199000,310.5,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,128393.0,128.393,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3742089,3.0,3.0,6303.0,6.303,7.357,6.303,7.357,3742.089
1,30,0 days 00:02:09.093000,0,,35.63,0,60.877,0,32.586,0,195.3,0 days 01:04:23.825000,14:34:25.393,0 days 00:00:35.630000,0 days 00:01:00.877000,0 days 00:00:32.586000,304.4,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,129093.0,129.093,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Gazoo Racing #8 Stint #2,3863825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3863.825
1,30,0 days 00:02:08.791000,0,,35.152,0,60.914,0,32.725,0,195.8,0 days 01:04:24.577000,14:34:26.145,0 days 00:00:35.152000,0 days 00:01:00.914000,0 days 00:00:32.725000,305.2,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,128791.0,128.791,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,3864577,2.0,2.0,752.0,0.752,0.752,0.752,0.752,3864.577
1,30,0 days 00:02:07.660000,0,,35.387,0,59.692,0,32.581,0,197.5,0 days 01:04:29.749000,14:34:31.317,0 days 00:00:35.387000,0 days 00:00:59.692000,0 days 00:00:32.581000,307.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,127660.0,127.66,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3869749,3.0,3.0,5172.0,5.172,5.924,5.172,5.924,3869.749
1,31,0 days 00:02:08.052000,0,,35.131,0,60.866,0,32.055,0,196.9,0 days 01:06:31.877000,14:36:33.445,0 days 00:00:35.131000,0 days 00:01:00.866000,0 days 00:00:32.055000,289.7,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,128052.0,128.052,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Gazoo Racing #8 Stint #2,3991877,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3991.877
1,31,0 days 00:02:08.066000,0,,35.43,0,60.451,0,32.185,0,196.9,0 days 01:06:32.643000,14:36:34.211,0 days 00:00:35.430000,0 days 00:01:00.451000,0 days 00:00:32.185000,303.5,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,128066.0,128.066,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,3992643,2.0,2.0,766.0,0.766,0.766,0.766,0.766,3992.643
1,31,0 days 00:02:09.060000,0,,35.831,0,60.641,0,32.588,0,195.4,0 days 01:06:38.809000,14:36:40.377,0 days 00:00:35.831000,0 days 00:01:00.641000,0 days 00:00:32.588000,299.3,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,129060.0,129.06,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,3998809,3.0,3.0,6166.0,6.166,6.932,6.166,6.932,3998.809
1,32,0 days 00:02:07.837000,0,,35.192,0,60.188,0,32.457,0,197.2,0 days 01:08:39.714000,14:38:41.282,0 days 00:00:35.192000,0 days 00:01:00.188000,0 days 00:00:32.457000,296.1,Sébastien BUEMI,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,127837.0,127.837,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Gazoo Racing #8 Stint #2,4119714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4119.714
1,32,0 days 00:02:08.524000,0,,35.462,0,59.97,0,33.092,0,196.2,0 days 01:08:41.167000,14:38:42.735,0 days 00:00:35.462000,0 days 00:00:59.970000,0 days 00:00:33.092000,305.2,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,128524.0,128.524,Toyota,2,Mike CONWAY Stint #2,2,Toyota Gazoo Racing #7 Stint #2,4121167,2.0,2.0,1453.0,1.453,1.453,1.453,1.453,4121.167
1,32,0 days 00:02:06.752000,0,,35.305,0,59.25,0,32.197,0,198.9,0 days 01:08:45.561000,14:38:47.129,0 days 00:00:35.305000,0 days 00:00:59.250000,0 days 00:00:32.197000,301.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,SPA FRANCORCHAMPS,1,Alpine A480,,Alpine Elf Matmut #36,126752.0,126.752,Gibson,2,André NEGRÃO Stint #2,2,Alpine Elf Matmut #36 Stint #2,4125561,3.0,3.0,4394.0,4.394,5.847,4.394,5.847,4125.561
